Date,Open,High,Low,Close,Adj Close,Volume,ticker
1986-03-13,0.08854199945926666,0.1015629991889,0.08854199945926666,0.09722200036048889,0.061433933675289154,1031788800,MSFT
1986-03-14,0.09722200036048889,0.10243099927902222,0.09722200036048889,0.10069400072097778,0.06362783163785934,308160000,MSFT
1986-03-17,0.10069400072097778,0.10329899936914444,0.10069400072097778,0.10243099927902222,0.06472545862197876,133171200,MSFT
1986-03-18,0.10243099927902222,0.10329899936914444,0.09895800054073334,0.09982600063085556,0.0630793645977974,67766400,MSFT
1986-03-19,0.09982600063085556,0.10069400072097778,0.09722200036048889,0.09809000045061111,0.0619824156165123,47894400,MSFT
1986-03-20,0.09809000045061111,0.09809000045061111,0.09461800009012222,0.09548600018024445,0.06033696234226227,58435200,MSFT
1986-03-21,0.09548600018024445,0.09722200036048889,0.09114599972963333,0.09288199990987778,0.05869148299098015,59990400,MSFT
1986-03-24,0.09288199990987778,0.09288199990987778,0.08940999954938889,0.09027799963951111,0.05704604834318161,65289600,MSFT
1986-03-25,0.09027799963951111,0.09201399981975555,0.08940999954938889,0.09201399981975555,0.058143019676208496,32083200,MSFT
1986-03-26,0.09201399981975555,0.09548600018024445,0.09114599972963333,0.09461800009012222,0.05978845804929733,22752000,MSFT
1986-03-27,0.09461800009012222,0.09635400027036667,0.09461800009012222,0.09635400027036667,0.06088541820645332,16848000,MSFT
1986-03-31,0.09635400027036667,0.09635400027036667,0.09375,0.09548600018024445,0.06033696234226227,12873600,MSFT
1986-04-01,0.09548600018024445,0.09548600018024445,0.09461800009012222,0.09461800009012222,0.05978845804929733,11088000,MSFT
1986-04-02,0.09461800009012222,0.09722200036048889,0.09461800009012222,0.09548600018024445,0.06033696234226227,27014400,MSFT
1986-04-03,0.09635400027036667,0.09895800054073334,0.09635400027036667,0.09635400027036667,0.06088541820645332,23040000,MSFT
1986-04-04,0.09635400027036667,0.09722200036048889,0.09635400027036667,0.09635400027036667,0.06088541820645332,26582400,MSFT
1986-04-07,0.09635400027036667,0.09722200036048889,0.09288199990987778,0.09461800009012222,0.05978845804929733,16560000,MSFT
1986-04-08,0.09461800009012222,0.09722200036048889,0.09461800009012222,0.09548600018024445,0.06033696234226227,10252800,MSFT
1986-04-09,0.09548600018024445,0.09809000045061111,0.09548600018024445,0.09722200036048889,0.061433933675289154,12153600,MSFT
1986-04-10,0.09722200036048889,0.09895800054073334,0.09548600018024445,0.09809000045061111,0.0619824156165123,13881600,MSFT
1986-04-11,0.09895800054073334,0.1015629991889,0.09895800054073334,0.09982600063085556,0.0630793645977974,17222400,MSFT
1986-04-14,0.09982600063085556,0.1015629991889,0.09982600063085556,0.10069400072097778,0.06362783163785934,12153600,MSFT
1986-04-15,0.10069400072097778,0.10069400072097778,0.09722200036048889,0.10069400072097778,0.06362783163785934,9302400,MSFT
1986-04-16,0.10069400072097778,0.10503499954938889,0.09982600063085556,0.10416699945926666,0.06582242250442505,31910400,MSFT
1986-04-17,0.10416699945926666,0.10503499954938889,0.10416699945926666,0.10503499954938889,0.06637091934680939,22003200,MSFT
1986-04-18,0.10503499954938889,0.10503499954938889,0.10069400072097778,0.1015629991889,0.06417697668075562,21628800,MSFT
1986-04-21,0.1015629991889,0.10243099927902222,0.09895800054073334,0.1015629991889,0.06417697668075562,22924800,MSFT
1986-04-22,0.1015629991889,0.1015629991889,0.09982600063085556,0.09982600063085556,0.0630793645977974,15552000,MSFT
1986-04-23,0.09982600063085556,0.10069400072097778,0.09895800054073334,0.10025999695062637,0.06335360556840897,15609600,MSFT
1986-04-24,0.10025999695062637,0.11197900027036667,0.09982600063085556,0.11024300009012222,0.06966179609298706,62352000,MSFT
1986-04-25,0.11111100018024445,0.12196200340986252,0.11111100018024445,0.1171879991889,0.07405029982328415,85795200,MSFT
1986-04-28,0.1171879991889,0.11892399936914444,0.11631900072097778,0.11805599927902222,0.07459879666566849,28886400,MSFT
1986-04-29,0.11805599927902222,0.11805599927902222,0.11371500045061111,0.11458300054073334,0.07240419089794159,30326400,MSFT
1986-04-30,0.11458300054073334,0.11545100063085556,0.109375,0.11197900027036667,0.07075878232717514,30902400,MSFT
1986-05-01,0.11197900027036667,0.11197900027036667,0.10850699990987778,0.11024300009012222,0.06966179609298706,54345600,MSFT
1986-05-02,0.11024300009012222,0.11197900027036667,0.109375,0.11024300009012222,0.06966179609298706,20246400,MSFT
1986-05-05,0.11024300009012222,0.11024300009012222,0.109375,0.109375,0.06911330670118332,3254400,MSFT
1986-05-06,0.11024300009012222,0.11197900027036667,0.11024300009012222,0.11024300009012222,0.06966179609298706,9734400,MSFT
1986-05-07,0.11024300009012222,0.11111100018024445,0.10850699990987778,0.11024300009012222,0.06966179609298706,5155200,MSFT
